 #Fragment:            1
# [           x]   [           y]   [           z]   [         rho]   [         pid]
 -0.68277594E+02  -0.17436122E+03  -0.10568848E+00   0.13624193E+03   0.36279000E+05
# [01         pid]   [02           x]   [03           y]   [04           z]   [05           h]   [06          vx]   [07          vy]   [08          vz]   [09           r]   [10        mass]   [11         rho]   [12        temp]
   46378    -68.20   -174.40     -0.11     -0.02     37.76      3.06    -24.41      0.08  0.60003017E-05  0.48694595E-06   3039.83
   46813    -68.28   -174.36     -0.11     -0.00     -3.50      3.64     -1.07      0.00  0.60003017E-05  0.46420518E-01  25024.20
   47350    -68.28   -174.36     -0.11     -0.00      1.03      0.80     -4.90      0.00  0.60003017E-05  0.21552802E+02 236408.25
   47473    -68.28   -174.36     -0.11     -0.00      6.51      2.64     -0.77      0.00  0.60003017E-05  0.32015623E+01  77008.81
   47629    -68.27   -174.37     -0.11     -0.00     13.76     25.09     -1.11      0.01  0.60003017E-05  0.83637221E-04   9894.52
   47774    -68.27   -174.36     -0.11     -0.00    -20.63     -2.48     -5.22      0.00  0.60003017E-05  0.32337125E-03  13129.03
   47996    -68.26   -174.37     -0.11     -0.01    -29.49    -27.40    -10.90      0.02  0.60003017E-05  0.14844569E-04   4511.90
   48268    -68.19   -174.40     -0.11     -0.02    -52.66      2.30     -0.48      0.09  0.60003017E-05  0.73621141E-06   3104.85
   48462    -68.28   -174.36     -0.11     -0.00     22.43      0.29     -5.79      0.00  0.60003017E-05  0.39137945E-03  12864.52
   48484    -68.27   -174.36     -0.11     -0.00      9.15     17.98    -14.34      0.00  0.60003017E-05  0.22718062E-03  12765.15
   48631    -68.27   -174.36     -0.11     -0.00     -3.22    -25.57      2.29      0.01  0.60003017E-05  0.12400413E-03  10250.41
   48779    -68.27   -174.36     -0.11     -0.00    -17.49    -10.12     12.42      0.01  0.60003017E-05  0.14850451E-03  10237.80
   48884    -68.27   -174.36     -0.11     -0.00     23.26     -3.57    -17.78      0.01  0.60003017E-05  0.14310820E-03  11358.65
   48941    -68.28   -174.36     -0.11     -0.00     -5.26      0.82     -1.51      0.00  0.60003017E-05  0.90600486E+00  49781.73
   49062    -68.27   -174.36     -0.11     -0.00      7.16    -16.58    -14.66      0.00  0.60003017E-05  0.29650804E-03  13042.14
   49459    -66.95   -174.98     -0.11     -0.37    -23.88     57.07     27.81      1.47  0.60003017E-05  0.12103922E-09    727.39
   49523    -68.21   -174.39     -0.11     -0.01    -26.42    -17.12     16.82      0.07  0.60003017E-05  0.22118235E-05   3448.75
   49607    -68.28   -174.36     -0.11     -0.00    -11.35      0.17     -9.58      0.00  0.60003017E-05  0.61010012E-03  15116.14
   49973    -69.99   -169.88     -0.83      4.63      3.04     -1.61      0.04      4.85  0.60003017E-05  0.62245464E-13     16.62
   50730    -68.27   -174.37     -0.11     -0.00     26.10     -5.18     13.97      0.01  0.60003017E-05  0.53765568E-04   7534.24
   51199    -68.17   -174.41     -0.11     -0.03     46.37      4.69    -17.29      0.12  0.60003017E-05  0.32071831E-06   2863.81
   51780    -67.70   -172.00     -2.00      4.48      3.07     -1.47      0.02      3.08  0.60003017E-05  0.68480149E-13     16.17
   51782    -68.25   -174.37     -0.11     -0.01      7.69    -43.58     -2.81      0.03  0.60003017E-05  0.91884071E-05   4318.72
   51843    -68.14   -174.42     -0.11     -0.03    -33.55    -58.30     -1.30      0.15  0.60003017E-05  0.17963553E-06   2730.44
   52556    -68.23   -174.38     -0.11     -0.01    -47.65     -6.91     -8.23      0.05  0.60003017E-05  0.20618971E-05   3510.13
   52863    -68.27   -174.37     -0.11     -0.00     16.99     24.89     12.23      0.01  0.60003017E-05  0.57609253E-04   7276.46
   52913    -67.70   -174.63     -0.11     -0.21     57.86    -50.52     -5.93      0.64  0.60003017E-05  0.63580812E-09   1402.43
   52995    -68.28   -174.36     -0.11     -0.00      8.16     -2.88      1.08      0.00  0.60003017E-05  0.52578006E+01  94264.59
   53058    -68.18   -174.41     -0.11     -0.03     45.71     37.45      8.41      0.11  0.60003017E-05  0.24856422E-06   2851.65
   53274    -68.28   -174.36     -0.11     -0.00     -3.43     -2.80     -1.15      0.00  0.60003017E-05  0.17227681E+02 203283.39
   53400    -68.28   -174.36     -0.11     -0.00     -4.95      2.90      0.53      0.00  0.60003017E-05  0.27249980E-01  26106.59
   54053    -68.25   -174.37     -0.11     -0.01    -21.11    -18.01     36.83      0.03  0.60003017E-05  0.96741408E-05   4224.79
   54152    -68.28   -174.36     -0.11     -0.00     -5.46    -16.68      9.67      0.00  0.60003017E-05  0.41476256E-03  13361.97
   54202    -68.27   -174.36     -0.11     -0.00     -3.66    -19.03      6.98      0.00  0.60003017E-05  0.34859693E-03  13726.38
   54485    -68.25   -174.37     -0.11     -0.01    -36.85    -21.69     -9.57      0.03  0.60003017E-05  0.11144501E-04   4233.86
   54621    -68.21   -174.39     -0.11     -0.02     34.79     33.50     11.34      0.08  0.60003017E-05  0.80006262E-06   3172.02
   54961    -68.21   -174.39     -0.11     -0.02    -31.37    -44.67    -16.52      0.07  0.60003017E-05  0.87566854E-06   3207.45
   55405    -68.28   -174.36     -0.11     -0.00     -9.33     -2.42     12.24      0.00  0.60003017E-05  0.57285167E-03  14219.26
   55437    -67.94   -174.51     -0.11     -0.11     23.12     41.48    -15.96      0.37  0.60003017E-05  0.43646592E-08   2002.75
   55673    -68.17   -174.41     -0.11     -0.03    -55.48     17.60     15.26      0.11  0.60003017E-05  0.22109779E-06   2825.68
   55683    -68.28   -174.36     -0.11     -0.00      9.55     -0.45      1.18      0.00  0.60003017E-05  0.15524541E+01  57238.62
   55878    -68.24   -174.38     -0.11     -0.01     40.07    -24.02      5.70      0.04  0.60003017E-05  0.44774494E-05   3807.66
   56061    -68.19   -174.40     -0.11     -0.02     50.72    -28.69     12.22      0.09  0.60003017E-05  0.59163571E-06   3083.66
   56090    -68.13   -174.43     -0.11     -0.04     25.09    -51.58    -26.74      0.16  0.60003017E-05  0.12883141E-06   2678.77
   56256    -68.27   -174.36     -0.11     -0.00     25.06      1.53      3.65      0.01  0.60003017E-05  0.14399267E-03  11007.04
   56305    -68.08   -174.45     -0.11     -0.07     16.36     48.84     23.52      0.21  0.60003017E-05  0.21507584E-07   2338.76
   56356    -68.28   -174.36     -0.11     -0.00      0.58     -4.98     -0.32      0.00  0.60003017E-05  0.97464058E-01  31535.07
   56366    -68.28   -174.36     -0.11     -0.00     -2.41     -1.03      1.66      0.00  0.60003017E-05  0.67174484E+01 112571.39
   56511    -68.27   -174.37     -0.11     -0.01    -22.50     -6.22     19.42      0.01  0.60003017E-05  0.28262988E-04   7171.39
   56575    -68.26   -174.37     -0.11     -0.01    -38.73     -6.56      6.32      0.02  0.60003017E-05  0.14623913E-04   4740.13
   56603    -68.28   -174.36     -0.11     -0.00     -4.55      1.38     -2.15      0.00  0.60003017E-05  0.21020003E+01  66251.05
   56839    -68.26   -174.37     -0.11     -0.01     17.68    -37.94      8.25      0.02  0.60003017E-05  0.22860541E-04   4933.05
   56956    -68.25   -174.38     -0.11     -0.01     26.79    -28.96      3.93      0.03  0.60003017E-05  0.10324010E-04   4209.84
   57057    -68.26   -174.37     -0.11     -0.01     10.83    -19.93     34.54      0.02  0.60003017E-05  0.20685420E-04   5086.33
   57422    -65.89   -175.46     -0.11     -0.61      7.32    -58.07    -47.47      2.63  0.60003017E-05  0.27334669E-10    488.21
   57875    -68.28   -174.36     -0.11     -0.00    -10.59     -3.89      0.73      0.00  0.60003017E-05  0.25219931E-02  20626.22
   57939    -68.24   -174.38     -0.11     -0.01     18.35    -34.38      3.79      0.04  0.60003017E-05  0.56577429E-05   3893.08
   57996    -68.27   -174.36     -0.11     -0.00    -12.39     -8.23    -18.87      0.00  0.60003017E-05  0.26913459E-03  12584.81
   58111    -68.26   -174.37     -0.11     -0.01    -22.27    -28.99      1.09      0.02  0.60003017E-05  0.19838571E-04   4837.70
   58749    -68.15   -174.42     -0.11     -0.03    -45.33      6.49      7.24      0.14  0.60003017E-05  0.16841449E-06   2740.06
   59184    -68.22   -174.39     -0.11     -0.01     15.17    -34.84      0.15      0.06  0.60003017E-05  0.24824292E-05   3512.43
   59451    -65.87   -170.81     -1.24      3.53      3.09     -1.34     -0.02      4.44  0.60003017E-05  0.13946464E-12     21.29
   59583    -68.23   -174.38     -0.11     -0.01      1.14     32.18      8.97      0.05  0.60003017E-05  0.73897315E-05   4029.72
   59706    -68.25   -174.37     -0.11     -0.01    -30.42    -24.31     17.04      0.03  0.60003017E-05  0.10738750E-04   4318.17
   59763    -65.17   -175.78     -0.10     -0.55     14.69    -64.95     13.30      3.42  0.60003017E-05  0.37046164E-10    573.70
   59899    -68.26   -174.37     -0.11     -0.01     33.09     29.17     -8.23      0.02  0.60003017E-05  0.14122907E-04   4756.78
   60076    -68.24   -174.38     -0.11     -0.01     21.16    -40.19     13.35      0.04  0.60003017E-05  0.70670171E-05   4041.02
   60274    -68.22   -174.39     -0.11     -0.02    -33.04    -36.52     26.08      0.07  0.60003017E-05  0.17248765E-05   3381.10
   60486    -68.27   -174.36     -0.11     -0.00      3.95     22.54      9.35      0.01  0.60003017E-05  0.14671183E-03  10543.93
   60738    -68.28   -174.36     -0.11     -0.00     -0.40     -0.90      3.10      0.00  0.60003017E-05  0.18677872E+01  63571.92
   60968    -68.27   -174.37     -0.11     -0.01     32.99      0.45     12.91      0.01  0.60003017E-05  0.44993417E-04   7097.34
   61171    -68.27   -174.37     -0.11     -0.00     -7.53     23.91    -12.77      0.01  0.60003017E-05  0.97835288E-04   9979.61
   61381    -68.24   -174.38     -0.11     -0.01     24.03    -36.53     -8.93      0.05  0.60003017E-05  0.37611291E-05   3808.50
   61560    -68.20   -174.39     -0.11     -0.02    -26.55    -41.47     -5.69      0.08  0.60003017E-05  0.61636301E-06   3111.00
   61792    -68.28   -174.36     -0.11     -0.00      6.30     -4.96      0.11      0.00  0.60003017E-05  0.21353819E+00  38101.49
   61875    -68.28   -174.36     -0.11     -0.00      0.98     -8.41      0.67      0.00  0.60003017E-05  0.27600946E+01  71673.51
   61907    -68.28   -174.36     -0.10     -0.00     16.02      0.82     -7.91      0.00  0.60003017E-05  0.92751181E-03  17009.44
   62402    -66.60   -175.14     -0.11     -0.46     56.10     32.58    -32.55      1.85  0.60003017E-05  0.62169144E-10    702.63
   62445    -68.24   -174.38     -0.11     -0.01     52.06    -12.72      7.43      0.05  0.60003017E-05  0.30760072E-05   3698.98
   62522    -68.28   -174.36     -0.11     -0.00      5.26     -1.62     -3.17      0.00  0.60003017E-05  0.84951671E+01 126485.67
   62587    -68.27   -174.36     -0.11     -0.00      2.55    -24.15     -9.76      0.00  0.60003017E-05  0.16709291E-03  12466.36
   62739    -68.28   -174.36     -0.11     -0.00      0.73      6.29     -0.62      0.00  0.60003017E-05  0.58596888E+00  46618.96
   62851    -68.26   -174.37     -0.10     -0.01     23.61     -2.83    -33.85      0.02  0.60003017E-05  0.18403028E-04   4979.42
   62979    -68.27   -174.36     -0.11     -0.00     -7.99     16.28     10.13      0.01  0.60003017E-05  0.21075441E-03  13271.91
   63030    -68.28   -174.36     -0.11     -0.00      0.42      0.76      0.76      0.00  0.60003017E-05  0.60622085E-01  30572.05
   63554    -68.27   -174.36     -0.11     -0.00      3.46     12.03     13.37      0.00  0.60003017E-05  0.43219616E-03  14301.62
   63575    -68.25   -174.38     -0.11     -0.01     12.80    -40.16     11.00      0.03  0.60003017E-05  0.65088399E-05   4068.58
   63725    -68.22   -174.39     -0.11     -0.01    -33.04    -39.09     -9.32      0.06  0.60003017E-05  0.28999943E-05   3531.42
   63744    -68.25   -174.37     -0.11     -0.01     18.71     26.55    -11.59      0.03  0.60003017E-05  0.14285404E-04   4559.50
   64010    -68.28   -174.36     -0.11     -0.00    -13.74     11.80     -4.26      0.00  0.60003017E-05  0.48043500E-03  13447.40
   64224    -68.27   -174.36     -0.11     -0.00     -7.21    -28.70     -1.37      0.01  0.60003017E-05  0.60768807E-04   7775.69
   64331    -67.84   -174.56     -0.11     -0.18     36.38     34.94     48.89      0.48  0.60003017E-05  0.10380972E-08   1718.59
   64493    -67.97   -174.50     -0.11     -0.10    -50.66     -5.30     43.67      0.34  0.60003017E-05  0.56669454E-08   2040.07
   64561    -68.27   -174.37     -0.11     -0.00    -30.96     -8.39    -12.03      0.01  0.60003017E-05  0.52632125E-04   7043.15
   64566    -68.26   -174.37     -0.11     -0.01    -30.02     -2.55      4.71      0.02  0.60003017E-05  0.22832139E-04   5498.61
   64645    -68.28   -174.36     -0.11     -0.00      0.23     -0.01     15.04      0.00  0.60003017E-05  0.59333061E-03  15442.42
   64926    -68.28   -174.36     -0.10     -0.00      2.18     -9.37     -7.34      0.00  0.60003017E-05  0.18521261E-02  21335.54
   65084    -68.28   -174.36     -0.11     -0.00      4.69      2.44      3.12      0.00  0.60003017E-05  0.95322504E+01 138854.69
   65217    -68.28   -174.36     -0.11     -0.00     -4.69     -0.08      2.57      0.00  0.60003017E-05  0.39002801E+02 300070.95
   65251    -68.22   -174.39     -0.11     -0.02      6.09    -56.34      1.85      0.06  0.60003017E-05  0.15233791E-05   3383.34
   66240    -68.23   -174.39     -0.11     -0.01      5.99     44.80    -11.56      0.06  0.60003017E-05  0.18637714E-05   3461.81
   66588    -68.24   -174.38     -0.11     -0.01    -39.84    -17.16      1.18      0.04  0.60003017E-05  0.40142020E-05   3764.21
   66704    -68.28   -174.36     -0.11     -0.00      3.53     14.60     -6.20      0.00  0.60003017E-05  0.85231944E-03  16734.46
   66755    -68.22   -174.39     -0.11     -0.01     51.44      3.03     13.27      0.07  0.60003017E-05  0.21293507E-05   3452.63
   66880    -68.28   -174.36     -0.11     -0.00      6.74      3.72     -0.63      0.00  0.60003017E-05  0.31598614E+01  75900.14
   68061    -68.19   -174.40     -0.11     -0.02     -2.79     32.98     -4.50      0.10  0.60003017E-05  0.50105505E-06   3011.97
   68273    -68.28   -174.36     -0.11     -0.00     15.20     12.99     -0.86      0.00  0.60003017E-05  0.48282833E-03  13874.82
   68390    -68.28   -174.36     -0.11     -0.00      9.27     -7.03     17.19      0.00  0.60003017E-05  0.44272990E-03  13764.90
   68536    -68.21   -174.39     -0.11     -0.02     33.08    -40.38    -19.29      0.07  0.60003017E-05  0.12331313E-05   3280.43
   68651    -68.16   -174.41     -0.11     -0.03     19.68    -38.42     33.75      0.13  0.60003017E-05  0.21531634E-06   2819.16
   68711    -68.28   -174.36     -0.11     -0.00     -2.40      3.63     -1.54      0.00  0.60003017E-05  0.35894200E+01  80090.19
   68779    -68.28   -174.36     -0.10     -0.00      5.01      6.71    -14.93      0.00  0.60003017E-05  0.60147658E-03  15047.16
   68883    -68.28   -174.36     -0.11     -0.00     -2.02      9.77      9.34      0.00  0.60003017E-05  0.87544030E-03  16150.40
   68904    -68.27   -174.36     -0.11     -0.00     22.81     12.24      6.08      0.00  0.60003017E-05  0.24931334E-03  12457.36
   69391    -68.28   -174.36     -0.11     -0.00      8.86     -3.62     -4.23      0.00  0.60003017E-05  0.22760494E-02  20680.35
   69415    -68.27   -174.37     -0.11     -0.00      3.04     20.85     22.58      0.01  0.60003017E-05  0.50268155E-04   8238.17
   69477    -68.23   -174.39     -0.11     -0.01     36.61    -26.49     15.30      0.06  0.60003017E-05  0.19582913E-05   3448.12
   69482    -68.27   -174.36     -0.11     -0.00     15.90     14.86      9.99      0.00  0.60003017E-05  0.31179066E-03  13293.61
   69512    -68.27   -174.37     -0.11     -0.00     22.61     16.43    -11.59      0.01  0.60003017E-05  0.70778840E-04   8729.45
   69526    -68.28   -174.36     -0.11     -0.00      6.46     -6.88     -2.30      0.00  0.60003017E-05  0.29558819E+02 262755.03
   69608    -68.28   -174.36     -0.11     -0.00    -10.08    -11.95      8.71      0.00  0.60003017E-05  0.41109744E-03  13689.86
   69867    -68.25   -174.38     -0.11     -0.01     18.09     36.37     -1.07      0.03  0.60003017E-05  0.92321282E-05   4207.12
   69949    -68.28   -174.36     -0.11     -0.00     -8.46     13.72      7.74      0.00  0.60003017E-05  0.51476359E-03  13740.30
   70063    -68.27   -174.36     -0.11     -0.00    -19.67     -0.34      0.09      0.00  0.60003017E-05  0.38569817E-03  13808.12
   70561    -68.26   -174.37     -0.11     -0.01    -33.40      9.02     -5.82      0.02  0.60003017E-05  0.18748043E-04   5079.94
   70835    -68.28   -174.36     -0.11     -0.00     -8.72      0.65     -2.49      0.00  0.60003017E-05  0.18596835E-02  20709.99
   71149    -68.19   -174.40     -0.11     -0.02     50.39     23.71    -17.78      0.10  0.60003017E-05  0.56380446E-06   3067.88
   71392    -68.26   -174.37     -0.11     -0.01     35.06     -9.92      1.85      0.02  0.60003017E-05  0.36477061E-04   5720.94
   71587    -68.27   -174.36     -0.11     -0.00     -7.78    -16.90     24.34      0.01  0.60003017E-05  0.10223718E-03  10905.29
   71714    -68.28   -174.36     -0.11     -0.00     -6.10     -4.22      1.72      0.00  0.60003017E-05  0.17916000E+00  34629.80
   71965    -68.27   -174.37     -0.10     -0.00      6.73    -28.97    -15.66      0.01  0.60003017E-05  0.65098861E-04   9028.01
   72025    -68.22   -174.39     -0.11     -0.01      4.68    -51.05     -2.65      0.06  0.60003017E-05  0.27958820E-05   3549.60
   72078    -68.28   -174.36     -0.10     -0.00      7.22      5.72     -7.38      0.00  0.60003017E-05  0.12795580E-02  19753.67
   72122    -68.28   -174.36     -0.11     -0.00      3.65      5.48      1.61      0.00  0.60003017E-05  0.16214723E+02 201315.65
   72212    -68.26   -174.37     -0.11     -0.01     23.41     28.64      5.05      0.03  0.60003017E-05  0.15904034E-04   4583.79
   72245    -68.28   -174.36     -0.10     -0.00     -0.05      6.42    -17.60      0.00  0.60003017E-05  0.34635084E-03  13648.33
   72386    -68.28   -174.36     -0.11     -0.00      5.52    -16.30     -4.66      0.00  0.60003017E-05  0.60393055E-03  15417.25
   72574    -68.28   -174.36     -0.11     -0.00     -7.44     -1.85     19.01      0.00  0.60003017E-05  0.43320629E-03  13848.45
   72598    -68.25   -174.38     -0.11     -0.01    -19.38     27.36    -29.41      0.03  0.60003017E-05  0.11180867E-04   4292.98
   72720    -68.28   -174.36     -0.11     -0.00      4.15     -6.16      3.45      0.00  0.60003017E-05  0.12198165E+02 162483.88
   72823    -68.25   -174.37     -0.11     -0.01     31.30     17.54     12.95      0.03  0.60003017E-05  0.97993065E-05   4258.00
   72978    -68.28   -174.36     -0.11     -0.00      9.91      7.11     15.71      0.00  0.60003017E-05  0.35667902E-03  14197.55
   73062    -68.28   -174.36     -0.11     -0.00      4.84     -4.84      2.58      0.00  0.60003017E-05  0.65506617E+01 108125.20
   73882    -68.28   -174.36     -0.11     -0.00     -9.11     -0.08     -8.22      0.00  0.60003017E-05  0.78451151E-03  17537.40
   74055    -68.26   -174.37     -0.11     -0.01    -31.92      9.78     -9.58      0.01  0.60003017E-05  0.23525702E-04   5652.98
   74373    -68.28   -174.36     -0.11     -0.00     19.30     -2.12    -11.39      0.00  0.60003017E-05  0.32478565E-03  13795.48
   74674    -68.28   -174.36     -0.11     -0.00     -5.80     -3.27     -0.99      0.00  0.60003017E-05  0.20951542E+00  34197.21
   74755    -68.22   -174.39     -0.11     -0.01     23.37     23.68    -23.75      0.06  0.60003017E-05  0.26551764E-05   3549.13
   75159    -68.27   -174.36     -0.11     -0.00     18.13     22.37     11.14      0.01  0.60003017E-05  0.10978792E-03  10155.12
   75414    -67.78   -174.59     -0.11     -0.20    -54.70    -37.39    -28.40      0.55  0.60003017E-05  0.79376648E-09   1558.29
   75487    -68.28   -174.36     -0.11     -0.00      2.62     -6.90      0.35      0.00  0.60003017E-05  0.70930017E+00  48979.73
   75862    -68.28   -174.36     -0.11     -0.00     13.74      8.08     -2.09      0.00  0.60003017E-05  0.54067613E-03  14563.85
   76013    -68.26   -174.37     -0.10     -0.01      7.86    -16.24    -36.39      0.02  0.60003017E-05  0.14493317E-04   4796.20
   76068    -66.83   -175.03     -0.11     -0.36     -8.85    -15.00     62.34      1.59  0.60003017E-05  0.13259546E-09    826.63
   76145    -68.27   -174.36     -0.11     -0.00    -26.44    -11.86     -0.49      0.01  0.60003017E-05  0.63167397E-04   8560.75
   76261    -68.24   -174.38     -0.11     -0.01     17.98     20.23    -18.59      0.04  0.60003017E-05  0.98063862E-05   4127.46
   76699    -67.54   -174.70     -0.11     -0.30    -45.98     17.52    -35.90      0.81  0.60003017E-05  0.23561667E-09   1327.94
   76859    -68.09   -174.45     -0.11     -0.06     41.21     37.02     22.26      0.21  0.60003017E-05  0.32295562E-07   2405.97
   76907    -68.26   -174.37     -0.11     -0.01     20.27    -27.90      7.34      0.02  0.60003017E-05  0.15095871E-04   4586.53
   77138    -68.27   -174.36     -0.11     -0.00    -17.57      8.34    -13.61      0.01  0.60003017E-05  0.19875722E-03  12471.89
   77174    -68.28   -174.36     -0.11     -0.00      0.42      4.65      1.40      0.00  0.60003017E-05  0.67700521E+01 107875.24
   77523    -68.23   -174.38     -0.11     -0.01     -4.71    -49.91     13.72      0.05  0.60003017E-05  0.22646271E-05   3616.74
   77534    -68.02   -174.48     -0.11     -0.08     20.68     49.77     -2.33      0.28  0.60003017E-05  0.10651183E-07   2177.98
   78136    -68.28   -174.36     -0.11     -0.00     14.24    -10.49     -1.39      0.00  0.60003017E-05  0.41466003E-03  14213.12
   78224    -68.14   -174.42     -0.11     -0.04    -12.72     54.02    -26.37      0.15  0.60003017E-05  0.14011742E-06   2697.37
   78248    -68.28   -174.36     -0.11     -0.00      2.58    -10.77    -13.42      0.00  0.60003017E-05  0.44399427E-03  14956.30
   78301    -68.27   -174.36     -0.11     -0.00    -19.05     -2.77      9.68      0.00  0.60003017E-05  0.33416495E-03  13119.30
   78803    -68.26   -174.37     -0.11     -0.01    -15.80    -25.79    -16.28      0.02  0.60003017E-05  0.28421526E-04   5876.42
   79057    -68.27   -174.36     -0.11     -0.00    -10.21    -24.57     16.59      0.01  0.60003017E-05  0.99327935E-04   9829.09
   79658    -68.26   -174.37     -0.11     -0.01    -32.90    -25.00      2.22      0.02  0.60003017E-05  0.14205148E-04   4524.22
   79741    -68.25   -174.38     -0.11     -0.01    -38.09    -16.36     10.07      0.03  0.60003017E-05  0.82322781E-05   4148.29
   79743    -68.21   -174.39     -0.11     -0.02     -0.45    -42.92    -25.85      0.07  0.60003017E-05  0.11986169E-05   3280.23
   79793    -68.27   -174.36     -0.11     -0.00    -16.14     -3.56    -10.48      0.01  0.60003017E-05  0.20800319E-03  13521.61
   79889    -68.28   -174.36     -0.11     -0.00     -0.52     -1.48      1.88      0.00  0.60003017E-05  0.66442352E+00  48793.68
   80250    -67.93   -174.52     -0.11     -0.13    -29.46    -37.37      5.50      0.38  0.60003017E-05  0.26990783E-08   1937.22
   80526    -68.27   -174.36     -0.11     -0.00     24.84     -5.57     -5.50      0.01  0.60003017E-05  0.98878156E-04   9667.36
   80583    -64.69   -175.99     -0.10     -0.64    -70.11    -10.79     14.24      3.94  0.60003017E-05  0.23374415E-10    456.10
   80847    -68.27   -174.36     -0.11     -0.00    -10.90    -12.30      1.43      0.00  0.60003017E-05  0.29460209E-03  13314.03
   81109    -68.28   -174.36     -0.11     -0.00     13.93     12.70      7.73      0.00  0.60003017E-05  0.48914594E-03  13830.74
   81148    -68.27   -174.36     -0.11     -0.00     16.35     -2.54     22.79      0.01  0.60003017E-05  0.10205654E-03  11704.73
   81195    -68.10   -174.44     -0.11     -0.05     25.57    -43.98     -4.33      0.20  0.60003017E-05  0.43220416E-07   2448.29
   81624    -68.25   -174.38     -0.11     -0.01     46.19    -15.07      7.18      0.04  0.60003017E-05  0.63224608E-05   3978.62
   81773    -68.13   -174.43     -0.11     -0.04     32.18    -31.96     27.56      0.16  0.60003017E-05  0.96539738E-07   2618.91
   81877    -68.26   -174.37     -0.11     -0.01     33.19      6.65     -6.04      0.02  0.60003017E-05  0.22096954E-04   5026.79
   82111    -68.27   -174.37     -0.11     -0.00     29.11    -16.61     -2.39      0.01  0.60003017E-05  0.77491764E-04   7286.76
   82486    -68.27   -174.37     -0.11     -0.00    -20.28     17.00    -17.77      0.01  0.60003017E-05  0.63552120E-04   7862.67
   82513    -68.25   -174.38     -0.11     -0.01     32.88      9.40    -14.58      0.03  0.60003017E-05  0.95314190E-05   4191.99
   83030    -68.28   -174.36     -0.11     -0.00      8.17     -4.41      0.28      0.00  0.60003017E-05  0.20273408E+01  61374.88
   83153    -68.28   -174.36     -0.11     -0.00     15.16    -13.26     12.07      0.00  0.60003017E-05  0.32600484E-03  14191.71
   83171    -67.55   -174.70     -0.11     -0.26     47.30    -19.99    -22.38      0.80  0.60003017E-05  0.36355814E-09   1353.29
   83386    -68.28   -174.36     -0.11     -0.00     -6.72      4.39      8.86      0.00  0.60003017E-05  0.92248804E-03  18799.30
   83557    -68.16   -174.41     -0.11     -0.03     47.06    -10.38    -31.06      0.13  0.60003017E-05  0.29652338E-06   2861.89
   83615    -68.28   -174.36     -0.11     -0.00     -6.19     -2.99      1.03      0.00  0.60003017E-05  0.67817490E+00  47406.45
   83644    -64.36   -176.14     -0.11     -0.71    -32.52    -39.77     47.43      4.30  0.60003017E-05  0.16904508E-10    357.85
   83682    -68.28   -174.36     -0.11     -0.00     13.44     -5.79      9.97      0.00  0.60003017E-05  0.89669370E-03  16360.07
   83849    -68.28   -174.36     -0.11     -0.00      6.66      4.41      1.14      0.00  0.60003017E-05  0.55541401E-01  27966.20
   83973    -68.28   -174.36     -0.11     -0.00     -1.11     -5.08     -1.10      0.00  0.60003017E-05  0.13351018E+02 166307.60
   84698    -68.28   -174.36     -0.11     -0.00      8.26      3.80     -0.70      0.00  0.60003017E-05  0.83955848E-01  29179.40
   85085    -68.27   -174.36     -0.11     -0.00     21.89    -20.74    -15.59      0.01  0.60003017E-05  0.80787713E-04   9168.53
   86108    -68.27   -174.36     -0.11     -0.00     17.34    -17.89     -2.13      0.00  0.60003017E-05  0.25518914E-03  13016.64
   86339    -68.26   -174.37     -0.11     -0.01      6.11     27.11    -17.85      0.02  0.60003017E-05  0.39670220E-04   5761.64
   86502    -68.28   -174.36     -0.10     -0.00    -11.14      0.79    -12.93      0.00  0.60003017E-05  0.55323486E-03  14274.96
   86675    -68.28   -174.36     -0.11     -0.00      3.54     -3.02     -5.55      0.00  0.60003017E-05  0.24677261E+02 253185.12
   86753    -68.27   -174.36     -0.11     -0.00    -17.38     -2.00     -8.44      0.00  0.60003017E-05  0.34183607E-03  13901.19
   87061    -68.25   -174.37     -0.11     -0.01     30.39     23.17     10.88      0.03  0.60003017E-05  0.96993823E-05   4262.09
   87130    -68.20   -174.40     -0.11     -0.02      0.41     52.73     18.32      0.08  0.60003017E-05  0.74366763E-06   3159.86
   87892    -68.07   -174.46     -0.11     -0.08    -13.52     65.98    -29.14      0.23  0.60003017E-05  0.11606262E-07   2214.82
   88008    -68.27   -174.37     -0.11     -0.00     -8.30     27.44     -5.37      0.01  0.60003017E-05  0.54388795E-04   7869.08
   88086    -65.92   -175.21      0.37      4.84      2.96     -1.15     -0.10      2.55  0.60003017E-05  0.54213969E-13     16.46
   88425    -68.28   -174.36     -0.11     -0.00    -17.72      6.11     -0.64      0.00  0.60003017E-05  0.44335176E-03  12931.43
   88461    -68.27   -174.36     -0.11     -0.00    -17.46      3.90    -18.16      0.01  0.60003017E-05  0.12002290E-03  12205.95
   88467    -67.67   -174.64     -0.11     -0.24    -42.02    -59.95    -19.31      0.66  0.60003017E-05  0.45308903E-09   1359.19
   88579    -68.24   -174.38     -0.11     -0.01    -43.37     -0.48     -7.28      0.04  0.60003017E-05  0.62949144E-05   3989.02
   89043    -68.24   -174.38     -0.11     -0.01    -34.33    -28.32     12.31      0.04  0.60003017E-05  0.61199526E-05   3978.28
